timestamp,participant_ID,experimenter_ID_code,experimenter_ASGS_total_score,laboratory_ID_code,sitePI_ASGS_total_score,session_type,consent_screen_answer,refused_to_answer_sexual_orientation_question,age,sex,final_consent,ESP_Q_item_1,ESP_Q_item_2,ESP_Q_item_3,SS_Q_item_1,SS_Q_item_2,trial_number,guessed_side,target_side,reward_type,sides_match
"4bc451a6c0e5864b451a09fe10103555ba6a3d06070c237216c55a20f25bcaa0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,7,left,left,neutral,true
"535ce6d6a3941640e3a6969effd27238d4b0ef013421fe8635160d42d6d38f77 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,12,left,left,erotic,true
"bdb73a6cca32953aa81193a83a1f6d01c4c34a986436852d12437da2e2e6c215 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,10,right,left,erotic,false
"08cc065de3bbc0d736440b956173df4b6985916b7bd040f50ff3e45140b18b64 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,8,right,left,neutral,false
"5334ba5d87a5ec42fc8b44f319dab7a38c71b7aa856127657f477b2c3cf460ad Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,11,left,left,neutral,true
"b36d553b514504a72bad3ba0f299b9ff112f10bb06c9c973faeff1295b189add Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,13,right,right,erotic,true
"c9e50d928d0c7e202fe5e7dfa09e68f0f27aed778222a0acb91041915bea0b03 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,9,left,right,neutral,false
"84a00320435be8766fffbd2b515906fd27aadf006616c29a38b549e732dbcc05 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,12,left,right,erotic,false
"2805d1981d40da5e3e384858a7305035e3cce059ae5f640d4f918b7e4c04b920 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,14,right,right,neutral,true
"821fa418002840bea286ff11b0f1dfd8ff465572358437a1533e19553e3e5219 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,10,right,left,erotic,false
"821fa418002840bea286ff11b0f1dfd8ff465572358437a1533e19553e3e5219 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,13,right,left,erotic,false
"ae6b624b3f025150c9d67e0285159c78053415d3711d74f2c4ce3837b978a32a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,15,right,left,erotic,false
"d8d0bbdc8836b1e705fb550dc5e94a9a0a379af3bb62ca49d341f3d88fd41e08 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,14,right,right,erotic,true
"d8d0bbdc8836b1e705fb550dc5e94a9a0a379af3bb62ca49d341f3d88fd41e08 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,11,left,right,erotic,false
"97c16a255c95dc1106855be23c3875d2b4968dc54c8022b2edd87c967650f8b9 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,16,left,left,neutral,true
"eb13ed80bd3824db3a7fbaee1e376d00276fa52f67c4dbd0b25d06d3f3f8f322 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,15,left,right,erotic,false
"37bd7c4d4492848d3dd41085e057f87083f1b85882266a0abaeb7b4175ad8a1b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,12,left,right,neutral,false
"94ef8ee26c3a424ed849bbb9c3b61618df5ee37d969cf83b56ca1e7911083b4b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,17,left,right,neutral,false
"2c2c8b81e3db38f8cb90b44835f79a21730f898b88a213f5177d955499a2276f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,16,right,left,neutral,false
"d77744f9e72014154abc506fe08b476a91cf23689b6bad6b5ba2b5a85164911f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,13,left,left,erotic,true
"c60f555dc4c4573517a1c399a421751f480d1ba7331c3051563f4413388c2f29 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,18,right,right,neutral,true
"0dd3eed58b6d8d1461cd4ecc9f12df3d31349e4e971bcb25ef7106d3a08d789a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,17,left,right,erotic,false
"f9340addd10269015756b0d2cb5010687aaa06d185b7e64f852c975e9387b9f8 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,14,right,right,neutral,true
"a4e5220ed19dbe9eef773bd77eb1a76a19b9ab4392354211705b58334168ff9b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,19,right,left,neutral,false
"d4131cb17ff5ae544e848f9368154d875b5a0c4ecd43321ccc67da560bcca6b5 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,18,right,right,neutral,true
"db2b37b4cd7859aea12750cc2400fd645c0329ddcffbe37a129e4b2aa012204c Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,15,left,left,neutral,true
"a15701e5773b8b88fb62ee26c50b4d5e250b1071895cbba13ef06cc5f4177178 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,20,left,left,erotic,true
"a945e07651487f4afdf032541471237fd07006497bcbc9c0aed1c0aee266c98a Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,19,left,right,erotic,false
"3ea2b4104ce7c4699d87ace879b49973e1de6c5b7023a54d5d86e8c32333101f Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,16,left,left,erotic,true
"bc926b9ddb9a4b24338af232d222a9f6cbe40b2b23c9922ce0e66ddc53209b94 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,21,left,right,erotic,false
"3c57e9236766ac05e73d28f6a00309d2b2d5bc3665190c1c944874917891660b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,20,right,left,erotic,false
"036aec9fde92a25f5ce41893bba2c5dbc6466f6a0b2ae80a7c69a1871b2ae9e9 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,17,right,right,erotic,true
"2e8beca3ee61a0ddf82a25378f1f6464233f58b8e1fd3676bd2cd8de828c66a3 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,22,right,left,neutral,false
"f6d07f945b0fe0b9925c8d25ba23a7fcc72fbf73e32d6b043526c870c2c2a79b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,21,left,right,neutral,false
"20c995cc77e247b7a9e2f12df315f0cbfb3ddf93f10dd196190bafa148fdc058 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,18,left,left,erotic,true
"349ad45b8d7bc85e99aa2edf280a1ee4654d20df72cc4ee671bf4ea365204360 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,22,right,left,erotic,false
"cfbd190bf3c6b39c6792345b6e261cf59cae5b0c47c75bc1976c2fe0970acfb0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,23,left,left,erotic,true
"cfbd190bf3c6b39c6792345b6e261cf59cae5b0c47c75bc1976c2fe0970acfb0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,19,right,right,neutral,true
"21afccbe070a2c9ad966592e9477242713363e46296085cab0daf49d9bf6f64b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,23,left,left,neutral,true
"21afccbe070a2c9ad966592e9477242713363e46296085cab0daf49d9bf6f64b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36",4f55b736-80f3-45e6-b298-44b11094b6b2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Male,yes,Definitely does,Definitely yes,"No, never",between true and untrue,very untrue,1,right,right,neutral,true
"d925325c191366a6bd091a31ff7d6334bb529a282f1b6b944f88eedf09de89b6 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,20,left,right,neutral,false
"5456166f97d13ff412f70a6c35265e787e8d8ed0cb02a8e8f88152471da762d8 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,24,right,left,neutral,false
"9698ff077f47886d183d54f8a5745fcad3c5334dcbb48fc9373db5345b68f439 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,24,right,left,erotic,false
"9698ff077f47886d183d54f8a5745fcad3c5334dcbb48fc9373db5345b68f439 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36",4f55b736-80f3-45e6-b298-44b11094b6b2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Male,yes,Definitely does,Definitely yes,"No, never",between true and untrue,very untrue,2,right,right,erotic,true
"59e814471fc2cef476efb92eb9af96cf5c332c1b4f5d8cedccf8dd279270291b Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",244e5828-618c-4424-ba70-85b80dcdb332,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Definitely yes,"No, never",between true and untrue,very true,21,right,right,neutral,true
"99af25c087f5f918cbbcf91ac8feaf08814f495171902ecf90904c2114c954ac Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Safari/537.36",29e25e0d-669b-4d38-8872-27d3dd9b5c39,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Definitely Does not,Definitely no,Only a few times,very true,untrue,25,right,left,erotic,false
"99af25c087f5f918cbbcf91ac8feaf08814f495171902ecf90904c2114c954ac Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",5482da47-047f-413d-8fe7-a93a63e7feb2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Female,yes,Probably does,Don't know,"No, never",very true,between true and untrue,25,right,left,erotic,false
"a1c0d133515438ddb973c9a8504808ed07f2f746a47ef87d24a0f44cc923f4ff Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.183 Safari/537.36",4f55b736-80f3-45e6-b298-44b11094b6b2,2e3bb2b1164a723dccac7c466e663fef229ce5626b6d9faa48c464163e2278ed,1,dca3af763260bdd139a7c6426de6d1f9250fb942ea36e310d2da36040dea617a,2,live,yes,no,18-29,Male,yes,Definitely does,Definitely yes,"No, never",between true and untrue,very untrue,3,right,left,erotic,false
